Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
XTC,1133.16,173.7,303.76,48.0,388.0,71.0,50.0,93.0,77.0,0.5529375,0.55466875,0.586897916667,0.612491666667,0.551899830444,0.688143614817,0.800274452731
cap,100.96,340.32,444.5,61.0,416.0,92.0,53.0,118.0,76.0,0.59348852459,0.681640983607,0.672219672131,0.659521311475,0.699058425384,0.771870747038,0.846776894867
Paul_E,127.94,450.4,1015.28,126.0,935.0,236.0,127.0,198.0,113.0,0.581402380952,0.658007142857,0.675041269841,0.696513492063,0.661149300994,0.743386695335,0.830810630111
rufus,200.0,0.0,9.0,1.0,8.0,3.0,1.0,1.0,0.0,0.5081,0.6175,0.674,0.6657,0.722656755,0.9353095084,0.9353156647
sabylbot,115.22,1568.3,4373.9,580.0,4102.0,952.0,550.0,1018.0,803.0,0.580802241379,0.648074310345,0.66165,0.667093793103,0.680406396643,0.779105315203,0.851056080918
BahHumbug,135.4,220.8,718.5,95.0,601.0,147.0,67.0,173.0,157.0,0.583708421053,0.653387368421,0.658137894737,0.676685263158,0.64475916682,0.74902315582,0.852462725979
frogurt,478.88,-88.22,434.26,87.0,549.0,144.0,89.0,96.0,114.0,0.537506896552,0.546464367816,0.5496,0.515281609195,0.560791213041,0.668869262995,0.760496917594
nemo,488.7,-36.0,5.24,4.0,34.0,4.0,2.0,14.0,9.0,0.61075,0.68275,0.6356,0.573475,0.767640902525,0.791820574375,0.80502287455
groucho,759.32,3.0,67.5,12.0,49.0,19.0,5.0,13.0,22.0,0.525508333333,0.549,0.558858333333,0.524883333333,0.455286184983,0.607163762942,0.739060912833
jamboy,210.36,11.0,398.0,33.0,299.0,65.0,39.0,66.0,22.0,0.601003030303,0.683709090909,0.752318181818,0.774251515152,0.71379764027,0.8772106978,0.904754407591
BradR,627.56,572.18,355.76,46.0,293.0,70.0,37.0,89.0,71.0,0.595897826087,0.658330434783,0.67862826087,0.683658695652,0.63058491792,0.747848997463,0.813524247496
gsr[0],109.4,-0.5,103.5,9.0,66.0,14.0,9.0,15.0,11.0,0.624133333333,0.805688888889,0.783122222222,0.768122222222,0.871759302011,0.872294174078,0.915577684044
beavisbot,99.8,6.0,48.5,6.0,33.0,7.0,3.0,11.0,13.0,0.567983333333,0.675233333333,0.63345,0.780633333333,0.6499338197,0.690506972017,0.950147366633
SevenDuce,118.34,-54.08,288.0,31.0,209.0,41.0,27.0,66.0,53.0,0.597574193548,0.619912903226,0.679277419355,0.700309677419,0.629759000381,0.807002068819,0.88715282639
ramesh,115.9,-54.18,927.18,136.0,833.0,225.0,103.0,223.0,219.0,0.564575,0.622120588235,0.640808088235,0.660758088235,0.632048532082,0.733180036721,0.836326116984
OHMAMA,158.2,-1.0,0.0,2.0,15.0,1.0,1.0,8.0,2.0,0.6253,0.67455,0.61385,0.48815,0.66772939945,0.68342798655,0.6855865423
Liz,110.36,24.0,40.0,3.0,19.0,7.0,3.0,3.0,4.0,0.528933333333,0.664333333333,0.693066666667,0.773366666667,0.7298462975,0.731498753367,0.8586301187
Beelzebub,411.4,449.4,1872.74,248.0,2032.0,518.0,286.0,414.0,233.0,0.562085483871,0.595109677419,0.607028225806,0.623160887097,0.608839322021,0.726162093253,0.826262527345
tvp[3],240.34,218.96,5411.68,631.0,4638.0,1144.0,752.0,925.0,854.0,0.566601584786,0.613822662441,0.627181458003,0.643600316957,0.615720250676,0.734325016123,0.829962046383
Flesh_man,270.7,1485.5,2638.28,350.0,2180.0,464.0,353.0,479.0,601.0,0.55912,0.628880571429,0.634306285714,0.63872,0.640349360624,0.739180145685,0.826294549687
snaps,1389.52,-14.4,23.0,11.0,43.0,16.0,3.0,11.0,24.0,0.460963636364,0.498009090909,0.472490909091,0.465754545455,0.543181643282,0.634611781782,0.761650849155
speedoh,294.46,-13.66,811.42,112.0,727.0,200.0,53.0,229.0,134.0,0.591065178571,0.664115178571,0.673271428571,0.666915178571,0.68834670544,0.783046003428,0.838066844181
NXess,180.22,20.1,16.0,5.0,24.0,8.0,1.0,10.0,11.0,0.54842,0.52194,0.52452,0.60908,0.40117370026,0.51782189798,0.69616615878
EdK,98.74,11.68,47.0,10.0,73.0,10.0,6.0,28.0,13.0,0.63103,0.74952,0.70234,0.6659,0.70159125188,0.71211761626,0.76756441037
ez_r00ler,128.56,-53.96,278.0,37.0,270.0,39.0,34.0,84.0,45.0,0.516143243243,0.592683783784,0.604997297297,0.632548648649,0.585828011041,0.720060768584,0.823700082943
karlon,164.4,281.6,110.5,8.0,64.0,7.0,5.0,24.0,11.0,0.5778375,0.5686875,0.6525375,0.6728375,0.535006502612,0.724689491175,0.804878826537
suckfish,200.38,-46.72,380.0,43.0,281.0,51.0,23.0,106.0,66.0,0.594311627907,0.706609302326,0.734172093023,0.729960465116,0.715774762498,0.83668132726,0.904250421091
Pyl0t,375.16,313.48,116.0,13.0,85.0,11.0,6.0,35.0,16.0,0.544653846154,0.5855,0.659407692308,0.643746153846,0.6030434659,0.799711689415,0.873442838677
gnla,163.62,1167.98,4821.28,665.0,4774.0,1238.0,615.0,1180.0,800.0,0.578678195489,0.61864887218,0.63023924812,0.639878045113,0.607461641685,0.713588496128,0.813592041214
Milkshake,266.86,-30.0,250.0,20.0,163.0,36.0,23.0,31.0,21.0,0.591655,0.69838,0.738035,0.777885,0.7044655747,0.82992006418,0.905824906885
MucusPig,132.36,25.74,126.74,27.0,144.0,36.0,13.0,55.0,47.0,0.568796296296,0.582574074074,0.574318518519,0.511448148148,0.579084254778,0.635595634256,0.734206574363
SBarker,113.2,-24.5,59.5,15.0,83.0,18.0,9.0,28.0,30.0,0.527286666667,0.55462,0.557313333333,0.58422,0.422579185513,0.575608705013,0.687216425027
kurt,358.24,-235.74,667.5,87.0,647.0,185.0,83.0,144.0,72.0,0.557520689655,0.620088505747,0.644464367816,0.636393103448,0.647053768454,0.74994755639,0.814338777067
Grimm,232.18,1156.92,1052.5,103.0,857.0,185.0,176.0,170.0,132.0,0.578260194175,0.621674757282,0.644424271845,0.60914368932,0.640449906627,0.749393371982,0.819448634571
timlo,122.84,622.5,1065.48,136.0,858.0,170.0,64.0,329.0,245.0,0.570005147059,0.635366911765,0.627311029412,0.633075735294,0.635521841657,0.718551790063,0.812550710332
Alvin2,374.4,36.4,132.5,23.0,165.0,55.0,14.0,52.0,32.0,0.556565217391,0.549265217391,0.537986956522,0.556813043478,0.520516651474,0.618343524696,0.807714055517
DesNuts,1321.58,778.96,700.5,104.0,612.0,152.0,94.0,138.0,185.0,0.559454807692,0.613935576923,0.607026923077,0.626717307692,0.598948651209,0.703421438841,0.82431405624
Han-guk,143.2,-13.88,559.0,95.0,592.0,116.0,65.0,192.0,143.0,0.574890526316,0.609857894737,0.594375789474,0.580266315789,0.620494756606,0.688019244132,0.776715159744
Dicky,283.94,158.62,261.0,51.0,236.0,60.0,18.0,93.0,91.0,0.573464705882,0.617162745098,0.605447058824,0.604050980392,0.638788539551,0.708268865624,0.8077239644
sager{6},1112.88,10.0,25.0,2.0,12.0,0.0,3.0,2.0,4.0,0.62355,0.638,0.61655,0.6134,0.55588466155,0.81588481545,0.97533532645
RT,104.24,-32.0,344.0,56.0,378.0,92.0,34.0,110.0,79.0,0.6074,0.651614285714,0.663157142857,0.687953571429,0.685107428963,0.775854290895,0.854880104514
RV,547.4,345.7,2403.96,335.0,2076.0,553.0,277.0,538.0,502.0,0.562513731343,0.616171940299,0.625971641791,0.63238358209,0.620985602049,0.718066631932,0.810758172384
apex,368.8,-18.0,85.0,16.0,86.0,29.0,14.0,17.0,31.0,0.53995625,0.5992875,0.64385,0.64324375,0.595978872325,0.755545367181,0.790705488931
PeeWee,139.76,105.14,263.0,31.0,187.0,30.0,14.0,80.0,52.0,0.5891,0.679251612903,0.686041935484,0.684296774194,0.719071350619,0.829017214832,0.880957705665
sskyy,242.9,273.48,1200.78,141.0,1089.0,200.0,183.0,267.0,181.0,0.601078723404,0.619418439716,0.631644680851,0.64830070922,0.651332101311,0.748272434995,0.840877502113
RD,278.86,-90.24,1280.5,179.0,1169.0,330.0,101.0,327.0,249.0,0.570545251397,0.598748603352,0.613201117318,0.609854189944,0.58056608118,0.69689620369,0.792431138761
RF,718.48,766.1,497.26,54.0,402.0,71.0,47.0,118.0,66.0,0.605196296296,0.698761111111,0.702381481481,0.729018518519,0.704337511352,0.800533325865,0.896055687228
Midnite,272.26,-86.5,544.5,73.0,679.0,147.0,109.0,143.0,74.0,0.534516438356,0.554353424658,0.560921917808,0.542095890411,0.496020663271,0.644377160768,0.755006971174
KlgrTrout,107.34,10.0,36.5,8.0,34.0,11.0,3.0,11.0,14.0,0.5619875,0.5061625,0.495325,0.5027875,0.554366169537,0.642423315475,0.8409281501
petit999,157.96,0.0,0.0,1.0,7.0,0.0,0.0,5.0,1.0,0.6327,0.6939,0.6522,0.6389,0.9670052636,0.9670083418,0.9670083418
pfisus,353.52,18.68,36.0,6.0,42.0,10.0,7.0,10.0,8.0,0.534033333333,0.6401,0.726766666667,0.7511,0.598197740633,0.786309652033,0.875378099933
Allyssa2,690.88,-225.32,25.0,2.0,11.0,4.0,2.0,0.0,2.0,0.7356,0.8142,0.842,0.82095,0.84977144705,0.96334687725,0.96334687725
fwap,599.86,0.0,51.0,3.0,28.0,7.0,5.0,2.0,4.0,0.630366666667,0.6121,0.758433333333,0.6983,0.5724212762,0.7589907758,0.7589907758
texar,214.8,-38.88,1222.24,169.0,1137.0,256.0,125.0,340.0,243.0,0.585821301775,0.636083431953,0.651663313609,0.64135147929,0.629769565999,0.758154322266,0.844183440329
GusTB,104.98,-10.0,0.0,2.0,16.0,2.0,1.0,7.0,6.0,0.5366,0.79735,0.7648,0.7487,0.897506695,0.95999784525,0.95999784525
elgordo2,90.28,-71.68,12.5,13.0,87.0,21.0,7.0,31.0,20.0,0.641523076923,0.621023076923,0.649376923077,0.663138461538,0.695275269854,0.768027210885,0.904542763846
Stinger,1400.16,-388.28,297.0,46.0,238.0,87.0,18.0,67.0,78.0,0.543906521739,0.601695652174,0.583658695652,0.59862173913,0.599404377137,0.695696974437,0.795551882961
Grappa,131.86,291.64,460.58,38.0,332.0,62.0,28.0,105.0,30.0,0.545494736842,0.607015789474,0.618568421053,0.700426315789,0.597417914537,0.723156134918,0.847558993237
locoman,372.5,-240.76,976.76,165.0,878.0,207.0,80.0,319.0,288.0,0.560727272727,0.604904242424,0.620652727273,0.623432727273,0.598357531824,0.730316205733,0.813177191622
zaladin,98.22,607.34,76.24,11.0,86.0,17.0,8.0,29.0,13.0,0.583918181818,0.708845454545,0.726281818182,0.753218181818,0.7686449405,0.886844108282,0.933841263782
Enchanter,133.26,2.0,134.0,16.0,123.0,24.0,4.0,47.0,20.0,0.581675,0.57311875,0.6308,0.72453125,0.574041732075,0.802952743606,0.905514970413
prospero,300.52,-29.6,159.0,22.0,147.0,34.0,20.0,34.0,33.0,0.632181818182,0.702277272727,0.68075,0.7876,0.73512317515,0.765840427091,0.932441000873
Ice22,345.9,-13.16,1042.74,137.0,830.0,209.0,69.0,294.0,218.0,0.59114379562,0.625681751825,0.63842189781,0.679852554745,0.619464473045,0.723820898378,0.840655818757
bustr,151.62,-96.5,19.5,12.0,132.0,26.0,27.0,16.0,1.0,0.501491666667,0.574083333333,0.563516666667,0.473491666667,0.523507992958,0.678572198108,0.709994638867
LoneWolf,396.52,-241.92,75.0,15.0,51.0,9.0,0.0,32.0,34.0,0.592713333333,0.67184,0.66106,0.6801,0.72030206954,0.78646984436,0.89847539016
classicJB,300.78,51.08,462.5,62.0,325.0,73.0,26.0,119.0,114.0,0.568512903226,0.634464516129,0.663448387097,0.640929032258,0.626244269424,0.772100341377,0.84139043955
smf1,153.58,17.1,87.0,13.0,69.0,14.0,7.0,22.0,28.0,0.613023076923,0.732923076923,0.713161538462,0.6925,0.800490965631,0.827815386508,0.902921938015
holdemgod,107.6,180.4,8206.42,1100.0,7722.0,1927.0,1164.0,1663.0,1450.0,0.564641545455,0.612136,0.626068181818,0.632024,0.604563778658,0.721622526984,0.82232011371
blt,196.74,49.0,2038.98,310.0,1813.0,372.0,139.0,706.0,542.0,0.579033548387,0.636241935484,0.634004516129,0.638850645161,0.65071495596,0.732868721931,0.807892997148
hcy,627.32,-37.02,291.52,40.0,275.0,64.0,40.0,64.0,47.0,0.58257,0.633005,0.6532275,0.6694875,0.64697699272,0.794042924863,0.870252745327
squared,237.3,94.58,172.0,18.0,115.0,28.0,12.0,29.0,26.0,0.594744444444,0.690038888889,0.695772222222,0.667422222222,0.681790857367,0.777431912939,0.8252097634
Strangler,167.14,26.66,39.5,5.0,26.0,10.0,1.0,7.0,8.0,0.6248,0.68024,0.64434,0.6203,0.68338412288,0.6856998184,0.74758703482
JESUS,618.28,-69.68,4873.02,660.0,4946.0,1208.0,687.0,1300.0,872.0,0.55493530303,0.600678484848,0.605201969697,0.613269242424,0.606538945996,0.70912940176,0.805430678098
Vengeance,169.68,333.12,119.5,19.0,129.0,25.0,3.0,60.0,37.0,0.552810526316,0.611810526316,0.605326315789,0.582578947368,0.586622017232,0.690943340905,0.767567836853
stench,122.76,345.74,1551.24,221.0,1211.0,309.0,119.0,382.0,376.0,0.564442986425,0.634160633484,0.650918099548,0.649204977376,0.634770646859,0.759260334833,0.835292326119
elraiso,116.36,120.02,1179.76,147.0,856.0,215.0,129.0,197.0,230.0,0.565659183673,0.609995918367,0.63417414966,0.64926122449,0.603162675322,0.740096195463,0.860765457415
Judo,116.56,-100.0,41.5,18.0,140.0,32.0,18.0,35.0,15.0,0.539788888889,0.569011111111,0.55445,0.546494444444,0.526595253489,0.687369990733,0.7779637496
PapaSloth,210.16,120.34,806.48,108.0,750.0,144.0,96.0,221.0,166.0,0.560783333333,0.618174074074,0.618455555556,0.632868518519,0.584968517325,0.691635564483,0.80046767639
IMAG00R00,563.42,-8.5,26.0,4.0,21.0,9.0,3.0,5.0,7.0,0.568075,0.459575,0.5273,0.708975,0.416854818825,0.595794086875,0.8938840921
argh,162.68,-0.76,333.24,35.0,258.0,53.0,25.0,71.0,29.0,0.578805714286,0.665631428571,0.698917142857,0.729222857143,0.67775697092,0.831824334134,0.895555881689
Zigge,217.22,26.0,602.0,90.0,654.0,181.0,109.0,125.0,111.0,0.545873333333,0.589157777778,0.588877777778,0.608654444444,0.57151513169,0.693162448741,0.823500729352
Stang,175.1,-163.4,573.26,60.0,403.0,57.0,52.0,130.0,96.0,0.548783333333,0.628013333333,0.65889,0.673445,0.622923220568,0.775136702112,0.850418590517
org,428.96,25.84,438.24,40.0,299.0,83.0,50.0,57.0,45.0,0.5351825,0.6303875,0.663905,0.688665,0.608057299848,0.741515558142,0.84217717857
cooder,246.2,55.26,377.52,36.0,250.0,44.0,19.0,88.0,72.0,0.589508333333,0.690530555556,0.716861111111,0.721525,0.725154634506,0.818257409808,0.876016026067
cob2,180.5,-96.08,863.52,111.0,690.0,161.0,55.0,242.0,155.0,0.585976576577,0.637253153153,0.643177477477,0.666001801802,0.624667680653,0.737339831985,0.841152843674
greek1,136.66,-80.3,479.5,83.0,584.0,133.0,53.0,189.0,101.0,0.554234939759,0.643012048193,0.65306626506,0.636855421687,0.640602093481,0.761102388127,0.8191111338
hhh1,347.86,-5.0,78.0,11.0,77.0,20.0,14.0,8.0,12.0,0.587954545455,0.732945454545,0.785372727273,0.812363636364,0.779897413518,0.861529332018,0.926630547336
Rivo0m,191.2,972.4,8995.66,943.0,8417.0,1720.0,1823.0,1297.0,1004.0,0.523187804878,0.561002969247,0.578104241782,0.596187804878,0.558708247962,0.68069210513,0.803223087506
RiverMan,103.88,76.84,7300.32,1043.0,6525.0,1769.0,860.0,1773.0,1676.0,0.536426941515,0.581240939597,0.60138168744,0.618902013423,0.581552912116,0.704838549106,0.81404832233
ATM,102.7,20.5,1413.52,191.0,1417.0,292.0,214.0,335.0,274.0,0.581455497382,0.63177486911,0.657219371728,0.654110471204,0.627624136648,0.748672825954,0.833941909425
Royal,127.24,-10.06,45.24,11.0,53.0,16.0,3.0,19.0,22.0,0.5532,0.625136363636,0.614772727273,0.615563636364,0.622802547573,0.750828303345,0.828981907427
AnalogKid,158.32,338.56,5089.26,643.0,4681.0,1190.0,674.0,1112.0,700.0,0.574938258165,0.634545878694,0.640989891135,0.643728304821,0.649364124163,0.756187777179,0.838514361362
Muck_It,321.82,-101.5,1112.22,164.0,1047.0,185.0,118.0,362.0,252.0,0.549527439024,0.584311585366,0.60965,0.622102439024,0.567243191839,0.726559913365,0.821527820788
DrkScrpin,101.9,-17.34,2405.76,322.0,2310.0,563.0,272.0,592.0,373.0,0.586210248447,0.631766459627,0.638831055901,0.645145962733,0.635650700798,0.734690769523,0.825011262269
ihateirc,203.84,-87.3,886.76,140.0,957.0,264.0,137.0,218.0,177.0,0.589408571429,0.620572142857,0.626583571429,0.625621428571,0.607273041087,0.709066684365,0.795445815693
little,103.64,44.24,205.24,21.0,141.0,32.0,15.0,38.0,35.0,0.615352380952,0.679804761905,0.68469047619,0.717342857143,0.609479890852,0.746103203186,0.876985501167
carson,103.4,53.86,2210.24,288.0,2022.0,526.0,301.0,446.0,342.0,0.523396875,0.579469097222,0.601076041667,0.625964930556,0.572412879415,0.710578749393,0.822135121409
SEB,602.5,-357.26,85.5,16.0,97.0,24.0,11.0,25.0,28.0,0.58041875,0.60756875,0.59089375,0.61708125,0.59180210545,0.713722628475,0.790919925656
Ott,107.4,-23.0,301.5,49.0,378.0,107.0,49.0,76.0,49.0,0.543573469388,0.586387755102,0.57032244898,0.540083673469,0.595323380533,0.655423001224,0.719787043551
sente,206.6,154.16,131.5,9.0,78.0,21.0,10.0,14.0,7.0,0.598322222222,0.616433333333,0.668633333333,0.765611111111,0.5682396463,0.657029350211,0.816409512522
str8bot,1392.64,17.0,85.5,8.0,44.0,3.0,5.0,17.0,12.0,0.63565,0.6469125,0.7209625,0.7970375,0.61068764045,0.785377660675,0.917672597888
p_remind,220.62,-13.46,316.24,44.0,240.0,57.0,16.0,94.0,73.0,0.547406818182,0.606386363636,0.668813636364,0.705627272727,0.605903655168,0.770683054693,0.879683079525
hillary,101.54,-45.14,71.0,15.0,89.0,19.0,9.0,28.0,24.0,0.64396,0.692986666667,0.679726666667,0.68188,0.7398623552,0.777194826647,0.8647978422
aymer123,1000.48,-87.7,601.74,66.0,368.0,86.0,25.0,141.0,118.0,0.571457575758,0.659765151515,0.650827272727,0.645566666667,0.665251765041,0.768436512135,0.841582174827
BigPimp,347.6,-7.5,10.0,3.0,13.0,5.0,2.0,2.0,5.0,0.506966666667,0.4325,0.3527,0.4347,0.381612132,0.550062589133,0.7099003704
DM,146.0,376.72,11687.06,1569.0,10859.0,2691.0,1546.0,2878.0,2254.0,0.553539069471,0.606829190567,0.628286934353,0.625810834927,0.607258683,0.728956059553,0.817017171627
kingmaker,197.82,717.18,302.0,49.0,293.0,97.0,34.0,79.0,76.0,0.555840816327,0.588097959184,0.603928571429,0.605302040816,0.591809565269,0.731712268894,0.844208648927
whiz2,95.72,-5.5,69.0,15.0,70.0,27.0,3.0,31.0,25.0,0.501313333333,0.533826666667,0.47926,0.493693333333,0.489812232587,0.66783759658,0.868045782427
bananfish,119.44,345.06,1381.26,165.0,1215.0,292.0,179.0,280.0,235.0,0.56514969697,0.641353939394,0.660304848485,0.661817575758,0.625893362009,0.744681989344,0.819210653956
PhD,125.84,-49.24,145.26,32.0,160.0,55.0,7.0,62.0,53.0,0.5539,0.618990625,0.631921875,0.627471875,0.720844503669,0.767669134962,0.845044255675
Deznuts,1347.36,65.98,86.0,19.0,65.0,28.0,8.0,18.0,45.0,0.535289473684,0.595742105263,0.618042105263,0.625005263158,0.651194890905,0.772149082289,0.851291812258
loki,161.6,-9.0,29.0,7.0,41.0,13.0,3.0,13.0,9.0,0.528371428571,0.629142857143,0.644357142857,0.687214285714,0.664628488771,0.806402341157,0.873706900343
texgal,219.12,19.76,54.76,5.0,25.0,6.0,1.0,12.0,11.0,0.59182,0.6437,0.69482,0.66778,0.6202773417,0.78623418598,0.78636223718
DR,132.2,3.3,234.5,29.0,230.0,58.0,30.0,47.0,29.0,0.630382758621,0.630931034483,0.621637931034,0.596382758621,0.593566405345,0.68738425079,0.768340585572
DP,135.64,62.16,14496.66,1893.0,12297.0,3267.0,1542.0,3141.0,2747.0,0.562154463814,0.625672371896,0.639060538827,0.649668462758,0.623166464157,0.737665714219,0.834894842368
superman,148.42,1550.24,11064.34,1391.0,9224.0,2528.0,1430.0,1922.0,1944.0,0.570470956147,0.62389705248,0.636446441409,0.643839683681,0.628755644824,0.738697681417,0.829123163947
Sadie,184.88,124.44,416.0,61.0,328.0,64.0,12.0,151.0,123.0,0.573509836066,0.610716393443,0.628626229508,0.67047704918,0.620296605405,0.749010064303,0.870284444169
Repo_Zone,139.4,20.0,31.5,2.0,15.0,2.0,1.0,6.0,3.0,0.62675,0.6582,0.84815,0.86865,0.696779481,0.97126773785,0.97127158555
rmn,445.44,-159.04,2523.68,351.0,2267.0,567.0,380.0,499.0,546.0,0.533111111111,0.577812820513,0.593922792023,0.594532193732,0.56558404427,0.690623503401,0.798408801388
TheBorg,602.82,1049.06,1243.76,151.0,994.0,248.0,112.0,256.0,197.0,0.565660264901,0.639590066225,0.677540397351,0.678869536424,0.64492383301,0.791291819833,0.862030484633
Alicia,1117.94,350.02,590.0,67.0,507.0,114.0,91.0,135.0,109.0,0.536664179104,0.567010447761,0.588025373134,0.608940298507,0.627504273807,0.739830938113,0.82207804476
Bedder,138.0,0.0,15.5,1.0,6.0,0.0,0.0,4.0,2.0,0.824,0.8585,0.8666,0.7813,0.9578631453,0.9578646843,0.9578662234
shlitzer,1281.96,991.2,1047.46,118.0,805.0,160.0,123.0,223.0,185.0,0.526465254237,0.570639830508,0.608327118644,0.599262711864,0.599510566944,0.731461792669,0.807567600053
taki,528.48,-330.14,931.0,130.0,901.0,213.0,116.0,239.0,185.0,0.546539230769,0.625556923077,0.629927692308,0.634397692308,0.661314860263,0.75094869901,0.829926349241
danthefan,124.56,-36.56,498.5,91.0,459.0,118.0,36.0,165.0,177.0,0.613794505495,0.623642857143,0.613851648352,0.598606593407,0.61439476044,0.706690829334,0.787574137854
gkg,156.24,-9.5,17.5,3.0,17.0,4.0,0.0,9.0,4.0,0.555066666667,0.603766666667,0.5685,0.5567,0.403429576933,0.652433281,0.980381255067
biff,313.4,0.0,10.0,1.0,5.0,3.0,1.0,0.0,1.0,0.5948,0.6479,0.6212,0.9586,0.8245806015,0.8245806015,0.9979834241
Angst,175.9,169.78,915.26,126.0,757.0,180.0,110.0,182.0,190.0,0.592473015873,0.654080952381,0.6622,0.679907936508,0.66582609234,0.75576085135,0.839702120163
GOD,563.86,35.12,679.26,89.0,544.0,114.0,100.0,115.0,150.0,0.5828,0.650747191011,0.63926741573,0.648182022472,0.664189530611,0.731354257348,0.815401251252
insanity,122.4,6.5,79.5,11.0,54.0,5.0,1.0,32.0,16.0,0.597472727273,0.720790909091,0.729736363636,0.668963636364,0.723466169691,0.807917992373,0.8170283498
ren1,99.84,1635.6,398.0,61.0,445.0,123.0,67.0,100.0,70.0,0.559585245902,0.616414754098,0.621842622951,0.619257377049,0.680733264303,0.76580087268,0.839522410479
burtikus,102.68,-18.5,106.0,17.0,101.0,28.0,9.0,27.0,27.0,0.563935294118,0.622064705882,0.617464705882,0.623147058824,0.600950244341,0.707002710576,0.803748648782
Fish_man,119.8,29.0,422.0,55.0,389.0,114.0,46.0,94.0,74.0,0.566965454545,0.63594,0.654229090909,0.645552727273,0.666821099075,0.773873535424,0.853665829971
Chev,110.2,0.0,0.0,1.0,14.0,1.0,2.0,4.0,1.0,0.6193,0.9822,0.9393,0.8253,0.9981496445,0.9981496445,0.9981496445
OurLoser,359.18,1077.42,1273.98,171.0,1099.0,234.0,102.0,376.0,235.0,0.584925146199,0.634447368421,0.642864912281,0.655030994152,0.631436425223,0.727345960875,0.813197537223
BetBot2,670.32,-77.52,951.76,124.0,877.0,204.0,141.0,213.0,187.0,0.519692741935,0.560806451613,0.590155645161,0.608115322581,0.52915132244,0.683327425263,0.816823649433
