Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
drapack,-19.1223884198,-323.006658625,43.9754282268,26.6592279855,135.268395657,92.6423401689,17.3353437877,6.80759951749,36.1869722557,-0.00900386600322,-0.0296207652361,-0.0201820933983,-0.0159022833432,-0.0341787116135,-0.0237115074311,-0.0240465004404
semibluf,-206.92238842,-234.626658625,-582.284571773,-69.3407720145,-447.731604343,-121.357659831,-50.6646562123,-125.192400483,-106.813027744,0.00432900441549,0.0292221814069,0.00674926297637,0.00081613578596,0.0326109851611,0.00487602580948,0.00763922337983
apatheist,-201.60238842,-143.746658625,-824.524571773,-110.340772014,-735.731604343,-187.357659831,-100.664656212,-180.192400483,-152.813027744,0.0240544142516,0.0235888207512,0.0441386072387,0.0528235128351,0.0187916793775,0.027621387184,0.037908835954
Gary,-54.5423884198,-259.406658625,-524.024571773,-37.3407720145,-390.731604343,-87.3576598311,-59.6646562123,-82.1924004825,-32.8130277443,-0.0594676287592,-0.0795697276359,-0.0785694572775,-0.0919899280251,-0.0551035379285,-0.0210806062148,-0.0229380431161
Arnie,-44.7223884198,-214.046658625,-856.264571773,-112.340772014,-768.731604343,-197.357659831,-103.664656212,-186.192400483,-150.813027744,0.0147821920293,0.01401270964,-0.0266447260947,-0.00727648716486,0.0460008023503,-0.0293134871888,-0.0345497308154
Blackwood,-191.22238842,222.733341375,-190.904571773,-43.3407720145,-382.731604343,-90.3576598311,-74.6646562123,-64.1924004825,-41.8130277443,0.0237239544814,0.0346169241994,0.0448035497674,0.0556424783524,0.0387280332392,0.0324520796436,0.0255626297945
Scrub[3],-117.56238842,-216.126658625,-906.024571773,-126.340772014,-840.731604343,-204.357659831,-110.664656212,-223.192400483,-182.813027744,0.0635794142516,0.0768238207512,0.110038607239,0.0734985128351,0.142184190273,0.193895550714,0.104867446329
afnuge,-201.02238842,-118.346658625,-705.264571773,-90.3407720145,-599.731604343,-149.357659831,-82.6646562123,-159.192400483,-132.813027744,-0.00120808574844,0.0360688207512,0.0154211072387,0.00119351283514,0.0472503705475,0.034967421759,0.013707905574
siana,-184.54238842,-220.906658625,-842.524571773,-116.340772014,-774.731604343,-188.357659831,-104.664656212,-202.192400483,-165.813027744,0.0205329856801,0.0345738207512,0.0783243215244,0.0966306556923,0.10696664168,0.150631637996,0.153356319893
King_Fish,48.6576115802,1398.73334138,331.995428227,24.6592279855,215.268395657,50.6423401689,11.3353437877,46.8075995175,3.18697225573,0.0267205432838,0.0505096272028,0.0617092524,0.0729360934803,0.068176487897,0.0597825190183,0.0472037431297
Ghengis,-195.92238842,-54.6066586248,-897.284571773,-114.340772014,-770.731604343,-195.357659831,-97.6646562123,-202.192400483,-164.813027744,0.0341794142516,-0.0165386792488,-0.0319551427613,-0.0635389871649,-0.00164189788372,-0.0484415764548,-0.056364522421
JacksUp,-205.84238842,-160.606658625,-670.524571773,-75.3407720145,-517.731604343,-115.357659831,-69.6646562123,-151.192400483,-104.813027744,-0.0359737675666,-0.035194361067,-0.0431532109432,-0.0458337598921,-0.0508254262002,-0.0634897862937,-0.0378397554383
spam^,-183.26238842,-126.106658625,-842.524571773,-123.340772014,-802.731604343,-207.357659831,-108.664656212,-204.192400483,-175.813027744,-0.0031384428913,0.0796952493226,0.110345750096,0.211259227121,0.155204068487,0.119581223325,0.119619446029
PoLeDoH,-177.22238842,-168.666658625,-729.264571773,-81.3407720145,-636.731604343,-141.357659831,-100.664656212,-130.192400483,-106.813027744,-0.0162976265648,-0.0364476078203,-0.0347379233736,-0.0437877116547,-0.073402366203,-0.0478925636753,-0.00677093743629
JackHoff,-180.30238842,-98.1866586248,-922.524571773,-126.340772014,-789.731604343,-204.357659831,-95.6646562123,-218.192400483,-188.813027744,-0.0901955857484,-0.200826179249,-0.230386392761,-0.203426487165,-0.229484477252,-0.262678328861,-0.077191146346
FycipS,-63.9823884198,2244.19334138,-784.024571773,-115.340772014,-697.731604343,-182.357659831,-81.6646562123,-205.192400483,-180.813027744,-0.0254022524151,-0.0477361792488,-0.0690647260947,-0.0891531538315,-0.0172830069208,0.00291932047899,0.074626683349
maz,-194.38238842,-89.1666586248,-654.784571773,-88.3407720145,-585.731604343,-145.357659831,-80.6646562123,-150.192400483,-128.813027744,-0.020674157177,-0.0438595125822,-0.0567352022851,-0.0939788681172,-0.064378544756,-0.100974306582,-0.0978339639091
Voyeur,-204.68238842,764.193341375,2581.15542823,383.659227986,2643.26839566,718.642340169,405.335343788,474.807599517,562.186972256,0.00136063993249,0.00263101919473,-0.00378337719713,-0.0201513898886,0.00959283881436,-0.00567744932638,-0.0147215700646
PIERRE,547.49761158,-836.466658625,-887.024571773,-119.340772014,-798.731604343,-206.357659831,-112.664656212,-192.192400483,-165.813027744,-0.0483864948394,0.0520147298421,0.054524970875,0.0855826037442,0.0639318053543,0.138963341803,0.126518099593
Miguel,166.43761158,-182.006658625,-765.024571773,-87.3407720145,-537.731604343,-124.357659831,-59.6646562123,-161.192400483,-131.813027744,-0.0237025624926,-0.0764505978535,-0.0980090671799,-0.128898580188,-0.0864559330833,-0.0609401738354,-0.0545934936896
meeee,-216.72238842,338.733341375,511.735428227,55.6592279855,469.268395657,79.6423401689,53.3353437877,150.807599517,84.1869722557,0.000788822853707,0.000767906772658,-0.00578827448176,-0.000266809745505,-0.00530922194306,-0.0160360656562,-0.00228873293496
dralex,-198.72238842,98.3533413752,-373.024571773,-68.3407720145,-449.731604343,-125.357659831,-41.6646562123,-133.192400483,-79.8130277443,0.00959796263865,0.0276238207512,0.0229579620774,0.0151960934803,0.0362096850435,0.0318200970696,0.0110005012855
Tempest,81.7976115802,-28.4866586248,-639.764571773,-93.3407720145,-640.731604343,-166.357659831,-88.6646562123,-158.192400483,-127.813027744,0.00596117100831,0.00620760453494,0.0168237423738,0.0258086479703,-0.0271410866545,0.00716608501737,-0.00864009806558
chilly,-157.96238842,-285.706658625,-671.024571773,-72.3407720145,-552.731604343,-134.357659831,-92.6646562123,-96.1924004825,-87.8130277443,-0.0184111029898,0.000960027647704,0.0152386072387,-0.0146040733718,-0.0244076852482,0.0130047825942,-0.00851256748306
Calvert,-211.82238842,-209.606658625,-887.024571773,-105.340772014,-751.731604343,-187.357659831,-111.664656212,-166.192400483,-134.813027744,-0.0759275857484,-0.160624179249,-0.159015392761,-0.191830487165,-0.180385576135,-0.103782370465,-0.074860567959
mfadhl,-151.54238842,280.813341375,-264.764571773,-26.3407720145,-207.731604343,-101.357659831,-30.6646562123,-0.192400482509,7.18697225573,-0.0153494319023,-0.00889541001808,-0.0057248542998,-0.0150139871649,-0.0305374872005,-0.00159659586101,-0.0122009305825
BobbyD,-62.1823884198,19.3933413752,-553.524571773,-107.340772014,-623.731604343,-187.357659831,-90.6646562123,-134.192400483,-149.813027744,0.0281696316429,0.0267368642294,0.0305451289778,0.00256916500905,0.0188678904638,0.0423475443825,-0.026592127471
Bartholow,-208.96238842,-157.626658625,1040.49542823,180.659227986,1257.26839566,344.642340169,144.335343788,339.807599517,253.186972256,0.00349412486249,-0.0373395233003,-0.0369580165555,-0.0407390273578,-0.050979616223,-0.044925324851,-0.0433312605649
K3,-204.56238842,-168.106658625,-778.024571773,-108.340772014,-706.731604343,-177.357659831,-88.6646562123,-190.192400483,-160.813027744,0.0297362324334,0.0165192752966,-0.00543866548861,-0.0104628508012,0.0200530650544,-0.0508176580019,-0.054636232771
K6,-202.18238842,2159.65334138,4381.21542823,653.659227986,3928.26839566,869.642340169,574.335343788,1114.80759952,1114.18697226,0.0139211234352,0.0138299432001,0.0113304439734,0.0129719822229,0.0119865165779,0.00629275644907,0.00957882165274
Flushing,-200.16238842,-121.346658625,-627.764571773,-72.3407720145,-573.731604343,-159.357659831,-89.6646562123,-111.192400483,-86.8130277443,-0.0686507581622,-0.075996868904,-0.0782182893131,-0.0580299354407,-0.0993126339671,-0.0580497997162,-0.0502022075365
alphabot,-195.98238842,-122.606658625,-913.024571773,-123.340772014,-830.731604343,-207.357659831,-113.664656212,-209.192400483,-168.813027744,-0.0226384428913,0.153123820751,0.20416003581,0.223087798549,0.108903625258,0.185618572339,0.0991665395862
poohGO,-171.22238842,9.41334137515,-757.024571773,-103.340772014,-701.731604343,-171.357659831,-92.6646562123,-183.192400483,-138.813027744,0.00216737721452,-0.0196539570266,-0.0014743557243,0.0375068461685,0.015370772554,0.0494035979427,0.029900465229
Tee2Green,456.71761158,-138.606658625,-942.524571773,-128.340772014,-851.731604343,-211.357659831,-111.664656212,-223.192400483,-184.813027744,-0.0845955857484,0.0271238207512,0.0240886072387,-0.0456264871649,-0.0684035063775,-0.130297299511,0.060246136229
CheKRaze,-198.92238842,433.233341375,902.495428227,186.659227986,985.268395657,244.642340169,33.3353437877,420.807599517,344.186972256,-0.0115864374835,-0.0243471571668,-0.0253394684711,-0.0349596101933,-0.0273982860483,-0.0227018055998,-0.0206926624543
zxc,-104.86238842,32.6133413752,3750.51542823,571.659227986,3524.26839566,907.642340169,440.335343788,990.807599517,978.186972256,-0.00451082791369,-0.0155387148614,-0.0170512788012,-0.012875632464,-0.0153630534074,-0.0119127311312,-0.00733289786985
DrOakland,-193.84238842,558.713341375,33294.4154282,4340.65922799,28406.2683957,8514.64234017,4629.33534379,5260.80759952,5759.18697226,0.0181771049248,0.0191570124309,0.0228463348164,0.019172327418,0.0199995236498,0.0142656883569,0.00225013380877
babettes,-180.70238842,-144.606658625,-935.524571773,-129.340772014,-857.731604343,-213.357659831,-111.664656212,-225.192400483,-187.813027744,0.229504414252,0.324423820751,0.328588607239,0.324573512835,0.364428087773,0.252669733439,0.161450079429
PokrDude,-140.60238842,-72.2066586248,-824.524571773,-103.340772014,-705.731604343,-174.357659831,-100.664656212,-172.192400483,-143.813027744,-0.0219252153781,-0.0626835866563,-0.058715096465,-0.0445820427204,-0.0937592612201,-0.0896092436647,-0.0541248827969
Amerikan,-161.18238842,231.413341375,1192.29542823,147.659227986,943.268395657,249.642340169,87.3353437877,252.807599517,251.186972256,0.0154857092156,-0.00165675478842,0.00722565759838,0.00959869269125,0.0139621626247,0.00959168734978,-0.00303203887279
Dogfart,-215.30238842,-142.606658625,-936.024571773,-121.340772014,-847.731604343,-204.357659831,-111.664656212,-223.192400483,-156.813027744,-0.0795066968596,-0.159220623693,-0.21350028165,-0.231370931609,-0.112770270194,-0.0362569910832,-0.0574845885043
Casanova,63.0376115802,-195.946658625,-863.524571773,-111.340772014,-763.731604343,-175.357659831,-100.664656212,-204.192400483,-152.813027744,-0.0345113752221,-0.0918024950383,-0.114537708551,-0.0699949082175,-0.0302942951064,-0.0505239529347,0.0253968726659
propdude,-110.60238842,-90.9266586248,-447.524571773,-63.3407720145,-361.731604343,-117.357659831,-28.6646562123,-111.192400483,-83.8130277443,0.00684023514708,-0.0181164777563,-0.0198919897763,-0.0353817110455,0.013033080883,0.00555898904198,-0.028543524265
red_venom,-184.00238842,-7.60665862485,-749.524571773,-104.340772014,-694.731604343,-149.357659831,-97.6646562123,-184.192400483,-158.813027744,-0.0401455857484,-0.0823607946335,-0.0742575466075,-0.0717303333187,-0.171911921585,-0.123743035803,-0.0671510356248
DopeyTwat,620.69761158,-107.606658625,-884.524571773,-119.340772014,-806.731604343,-200.357659831,-108.664656212,-205.192400483,-170.813027744,-0.025650131203,0.0244510934784,0.0579976981478,-0.0100719417103,0.0461084522271,0.0582978588208,-0.0194720447255
Kx,-195.34238842,13.8933413752,-434.024571773,-49.3407720145,-418.731604343,-91.3576598311,-54.6646562123,-97.1924004825,-56.8130277443,0.0228698463503,0.0306151787758,0.025671323288,0.0218698091314,0.0438446644948,0.0244293917365,0.011983607134
^sharonz^,39.1976115802,-115.106658625,-880.524571773,-124.340772014,-825.731604343,-208.357659831,-109.664656212,-214.192400483,-182.813027744,0.0735377475849,0.137090487418,0.183755273905,0.201906846168,0.140153762689,0.149744460806,0.119261537296
KJ,-137.62238842,-101.606658625,-627.524571773,-73.3407720145,-578.731604343,-130.357659831,-89.6646562123,-131.192400483,-63.8130277443,-0.0428920769765,-0.0585551266173,-0.0737517436385,-0.0892615748842,-0.0670020956222,-0.0727820329487,-0.0210645391552
VIRGIN,-149.06238842,-145.606658625,-944.524571773,-127.340772014,-850.731604343,-214.357659831,-113.664656212,-216.192400483,-184.813027744,0.0956710809182,0.0218238207512,0.0139886072387,0.115873512835,-0.0564846362941,-0.0291191359277,0.129024032029
doggydo,6.89761158022,377.213341375,1324.19542823,130.659227986,1178.26839566,315.642340169,190.335343788,204.807599517,104.186972256,-0.017073746668,-0.0213497424672,-0.00698648854677,-0.00683683199245,-0.0145189154144,0.00215799029838,0.000291942381504
tctim,-161.74238842,-167.826658625,3352.77542823,502.659227986,3053.26839566,912.642340169,414.335343788,800.807599517,796.186972256,-0.000719124453025,-0.0153357369108,-0.00687347806939,-0.014691100119,-0.0181412013211,-0.00815154121899,-0.0123273596574
Rumford,-83.2623884198,1477.15334138,10952.1154282,1561.65922799,9715.26839566,2687.64234017,1164.33534379,2541.80759952,2281.18697226,-0.00453672050022,-0.0123414274758,-0.0142445487897,-0.0139812152972,-0.00912417317522,-0.0111102936937,-0.00725757621454
robocop,-106.94238842,-159.606658625,-924.524571773,-123.340772014,-825.731604343,-203.357659831,-109.664656212,-216.192400483,-177.813027744,-0.0498670143199,-0.0241190363917,-0.0215828213328,-0.0506264871649,-0.0920214150703,-0.0959236599467,-0.097558853871
Ho0o0oH,141.43761158,-171.606658625,-947.524571773,-124.340772014,-808.731604343,-206.357659831,-102.664656212,-216.192400483,-180.813027744,-0.0604622524151,-0.149426179249,-0.070178059428,-0.0705098204982,-0.145918614994,-0.057001827461,-0.059481498371
nishi2000,214.41761158,273.113341375,-159.004571773,-48.3407720145,-417.731604343,-133.357659831,-95.6646562123,-13.1924004825,-45.8130277443,0.0274117313247,0.0300774792877,0.0537849487021,0.0490259518595,0.0466692675628,0.0542003879341,0.0406061601997
DocH,-130.30238842,-214.106658625,-904.524571773,-108.340772014,-775.731604343,-183.357659831,-106.664656212,-191.192400483,-139.813027744,-0.00225922211208,-0.0717398156125,-0.0677432109432,-0.105799214438,-0.0936874661184,-0.0261799182974,-0.0366414124619
Ampersand,-207.90238842,123.673341375,-121.544571773,-41.3407720145,-213.731604343,-100.357659831,-37.6646562123,-18.1924004825,-66.8130277443,0.00914374009425,0.0422811241219,0.0307942252162,0.0439016027228,0.0686829963242,0.0287169111873,0.0236222689077
Marcel,-165.10238842,-202.106658625,-918.024571773,-120.340772014,-759.731604343,-200.357659831,-91.6646562123,-209.192400483,-184.813027744,0.0916544142516,0.0752738207512,0.0351186072387,0.0264735128351,0.171051506393,0.075378970979,-0.00343410508099
WilyKat,407.17761158,-148.106658625,-938.524571773,-124.340772014,-845.731604343,-207.357659831,-112.664656212,-217.192400483,-176.813027744,-0.0695955857484,-0.172059512582,-0.230361392761,-0.232459820498,-0.277114939677,-0.224487283194,-0.126775339004
SANLUCAR,747.07761158,-184.566658625,-878.524571773,-112.340772014,-747.731604343,-193.357659831,-100.664656212,-191.192400483,-164.813027744,0.00192108091822,-0.00378729035996,0.0164441627942,0.0115457350574,-0.022428321433,0.00131081382788,0.0197326872957
spiderbit,-139.52238842,734.213341375,405.475428227,49.6592279855,511.268395657,95.6423401689,72.3353437877,138.807599517,38.1869722557,-0.0418905857484,-0.0245061792488,-0.0148719483169,-0.0176620427204,-0.0240867946586,0.00526713566399,-0.0088372385421
moondog,-105.86238842,-151.306658625,-881.524571773,-121.340772014,-797.731604343,-200.357659831,-108.664656212,-200.192400483,-178.813027744,0.0807155253627,-0.00748729035996,0.054621940572,0.0434290683907,-0.035457592983,0.066119985339,0.0277474102623
ccolby,-168.82238842,130.993341375,-819.524571773,-113.340772014,-703.731604343,-179.357659831,-87.6646562123,-198.192400483,-174.813027744,0.0138455907221,0.0504944089864,0.0521297837093,0.076191159894,0.087344811049,0.0370036932743,0.0491648259114
Woww,-124.16238842,-146.606658625,-895.524571773,-121.340772014,-808.731604343,-205.357659831,-108.664656212,-202.192400483,-177.813027744,-0.0107733635262,-0.0120984014711,0.00741082946089,-0.0406931538315,-0.077391973583,-0.0519030785832,-0.0924079595821
tw41,-117.18238842,-162.186658625,-783.004571773,-100.340772014,-658.731604343,-169.357659831,-96.6646562123,-162.192400483,-149.813027744,0.0431944142516,0.0241538207512,0.0135886072387,0.00517351283514,-0.000450594454135,0.0178980555623,0.0351833034423
Caliman,62.1176115802,195.933341375,-336.784571773,-52.3407720145,-310.731604343,-47.3576598311,-38.6646562123,-98.1924004825,-101.813027744,0.0210800552772,0.030118692546,0.0300873251874,0.0278376153992,0.0508411885392,0.0281170030903,0.0260149783149
itchyball,347.89761158,-195.106658625,-943.024571773,-121.340772014,-821.731604343,-202.357659831,-111.664656212,-207.192400483,-169.813027744,-0.0218066968596,-0.0570095125822,-0.0472558372058,-0.12688204272,-0.0623504013608,-0.108638807061,-0.117475251427
bustagin,-179.10238842,-86.1866586248,-666.524571773,-84.3407720145,-535.731604343,-127.357659831,-74.6646562123,-142.192400483,-128.813027744,-0.0110499335745,0.0131259946642,-0.00888530580481,-0.028233008904,-0.020726291684,-0.0381144564654,-0.0377874082601
ThePimp,-49.5423884198,353.613341375,-800.544571773,-97.3407720145,-689.731604343,-160.357659831,-89.6646562123,-188.192400483,-130.813027744,-0.00518043423329,-0.0493034519761,-0.0695083624583,-0.0999083053467,-0.0778364054244,-0.0636248379853,-0.0327758394195
placitas,295.97761158,-319.166658625,4097.77542823,631.659227986,3551.26839566,1018.64234017,369.335343788,1122.80759952,1046.18697226,-0.0157795752498,-0.0258227671754,-0.0263413140212,-0.035585542283,-0.0309814029788,-0.0227148565804,-0.0259376603941
sagerbot,39.7976115802,1490.61334138,61934.9354282,7449.65922799,51982.2683957,13344.6423402,8481.33534379,10263.8075995,10453.1869723,0.00623156464734,0.0100431875058,0.0130203882413,0.0147897265555,0.0109193519947,0.0102916807536,0.00678938086921
awk,157.67761158,-367.366658625,-580.524571773,-62.3407720145,-526.731604343,-128.357659831,-70.6646562123,-137.192400483,-58.8130277443,0.000439708369203,-0.0324100027783,-0.052015804526,-0.0650117812825,-0.0483465016834,-0.0529891194434,-0.0515950368578
RedFrog,-206.48238842,-156.106658625,-898.524571773,-117.340772014,-791.731604343,-187.357659831,-108.664656212,-204.192400483,-170.813027744,-0.0110032780561,0.008477666905,-0.00225754660749,0.00661966668129,0.0160368377956,-0.0381333925302,0.026051985229
Doc1,6.71761158022,-271.846658625,-140.264571773,-9.34077201448,234.268395657,19.6423401689,136.335343788,-73.1924004825,-49.8130277443,-0.0404600485584,-0.0575745263563,-0.0708775084638,-0.0935405367516,-0.0227249616052,-0.0410914582461,-0.0380381774644
crazieer,-175.78238842,-266.886658625,-390.524571773,-48.3407720145,-357.731604343,-71.3576598311,-67.6646562123,-73.1924004825,-72.8130277443,-0.017467536968,-0.0187383743708,-0.00437724641987,-0.00680453594535,-0.0384779620592,-0.0164034492854,-0.0120193083734
Thomgo,-66.1823884198,-164.606658625,-958.524571773,-127.340772014,-851.731604343,-210.357659831,-112.664656212,-218.192400483,-181.813027744,0.0181710809182,-0.125542845916,-0.164678059428,-0.307859820498,-0.226443388994,-0.285462698994,-0.371849009504
ScottTDog,709.93761158,-144.606658625,-960.524571773,-129.340772014,-859.731604343,-210.357659831,-113.664656212,-226.192400483,-187.813027744,-0.152995585748,0.210223820751,0.156688607239,0.255973512835,0.316685144473,0.204926790139,0.113697516829
Niceguy,-150.72238842,-272.446658625,-13.5045717732,53.6592279855,106.268395657,76.6423401689,-51.6646562123,79.8075995175,137.186972256,0.00339028381677,-0.000304440118412,-0.0179901971092,-0.0171074654257,-1.41167665988e-05,-0.0129899376018,-0.00858083432696
Koss,-45.7823884198,-141.606658625,-767.024571773,-110.340772014,-691.731604343,-175.357659831,-85.6646562123,-194.192400483,-162.813027744,0.00721941425156,-0.0531211792488,-0.0537863927613,0.0493185128351,-0.0926866042375,-0.107176127961,0.00920289204901
kith,33.6576115802,-217.486658625,-916.024571773,-123.340772014,-808.731604343,-205.357659831,-109.664656212,-203.192400483,-180.813027744,0.00909012853727,-0.0224618935346,0.021602892953,0.125844941407,0.00597228788682,-0.0167326428896,0.0658369440147
Yui-Bin,-204.02238842,-91.2666586248,-428.784571773,-57.3407720145,-417.731604343,-109.357659831,-80.6646562123,-51.1924004825,-62.8130277443,-0.0125051747895,-0.0119665902078,-0.032778516049,-0.033136076206,0.00141724593418,-0.0131466668624,-1.04901052328e-05
Naybob,-207.68238842,-172.106658625,-913.524571773,-121.340772014,-806.731604343,-205.357659831,-107.664656212,-205.192400483,-175.813027744,0.0223266364738,-0.0722206236933,-0.0676113927613,0.0887512906129,-0.14083393155,-0.14056901505,0.0418312061846
slap000,-33.7223884198,484.433341375,-884.524571773,-121.340772014,-801.731604343,-200.357659831,-104.664656212,-211.192400483,-178.813027744,0.0530933031404,0.100357154084,0.0689774961276,0.114129068391,0.202883042428,0.10895010885,0.0898113811735
kitz,-152.50238842,12.6133413752,-947.124571773,-126.340772014,-842.731604343,-211.357659831,-112.664656212,-215.192400483,-183.813027744,0.00330441425156,0.0427988207512,-0.0285113927613,-0.164526487165,0.116133000523,0.00496949951399,-0.074177633246
beernutz,38.9376115802,-96.6066586248,-820.524571773,-117.340772014,-785.731604343,-197.357659831,-110.664656212,-192.192400483,-166.813027744,0.0349967219439,0.0929545899819,0.0404962995464,0.0123965897582,0.0193300485879,0.00436544131591,-0.00500076131714
Zee_Fisch,-192.88238842,-48.8666586248,-914.784571773,-122.340772014,-810.731604343,-207.357659831,-107.664656212,-205.192400483,-174.813027744,0.0534044142516,0.0717238207512,0.0257761072387,-0.0867389871649,0.104609641185,0.0421917922765,-0.041797806296
GMG[0],368.85761158,161.453341375,245.975428227,7.65922798552,35.2683956574,35.6423401689,4.3353437877,-13.1924004825,-6.81302774427,0.0238116606284,0.0311317917656,0.0383777376734,0.0340967012409,0.0317253718095,0.0486709656107,0.0206579124587
caddy2,-89.8823884198,-213.666658625,-744.044571773,-88.3407720145,-595.731604343,-154.357659831,-83.6646562123,-140.192400483,-125.813027744,0.00247822377537,0.0321309636083,0.0230647977149,0.0128735128351,0.0670865687678,0.0730908781057,0.0259051562862
ksh,-207.34238842,425.213341375,866.855428227,101.659227986,815.268395657,230.642340169,156.335343788,142.807599517,140.186972256,-0.0161641202312,-0.0205451447661,-0.0138889789682,-0.0161868319924,-0.00398541322187,-0.00104016894204,-0.0032174753128
boris,-73.9223884198,-144.606658625,-960.524571773,-129.340772014,-856.731604343,-211.357659831,-112.664656212,-225.192400483,-188.813027744,0.0643044142516,-0.247776179249,-0.286111392761,-0.456226487165,-0.342146080327,0.023041728439,-0.068138294471
lobo,-131.68238842,453.993341375,360.475428227,39.6592279855,140.268395657,13.6423401689,-15.6646562123,124.807599517,71.1869722557,-0.00212911516021,-0.00638559101355,-0.030576686879,-0.0279623695178,-0.0101035936628,-0.0515261960445,-0.0239375462575
EmtaE,-184.84238842,-36.4466586248,536.715428227,33.6592279855,333.268395657,-2.35765983112,8.3353437877,189.807599517,56.1869722557,-0.0489937564802,-0.0552371548586,-0.0224113927613,-0.00629538960388,-0.0699633376354,-0.022574930547,-0.0157391124332
weztzider,-194.74238842,-137.186658625,-892.024571773,-124.340772014,-831.731604343,-205.357659831,-111.664656212,-215.192400483,-178.813027744,-0.00969558574844,0.125357154084,0.147721940572,0.146006846168,0.191621529289,0.175979826739,0.127110253729
mgh,-126.62238842,-93.3466586248,-52.7645717732,-25.3407720145,-144.731604343,-53.3576598311,-19.6646562123,-27.1924004825,-34.8130277443,-0.0428317762246,-0.0309295125822,-0.0269932975232,-0.00043410621248,-0.0108404885018,-0.0155865214267,0.0135510369785
QueenB,-117.18238842,-145.606658625,-956.524571773,-128.340772014,-853.731604343,-211.357659831,-111.664656212,-225.192400483,-183.813027744,-0.0619955857484,-0.264476179249,-0.331311392761,-0.146076487165,-0.0344714720775,-0.145589570311,-0.101909495221
uvanavich,-97.3823884198,-113.606658625,-894.024571773,-122.340772014,-830.731604343,-198.357659831,-110.664656212,-216.192400483,-172.813027744,7.9414251556e-05,0.0504613207512,0.0173011072387,0.0910985128351,0.12824529736,0.0172736038515,0.112357894417
qz,1665.05761158,-148.746658625,-867.524571773,-118.340772014,-791.731604343,-190.357659831,-102.664656212,-210.192400483,-171.813027744,-0.00836225241511,0.0268571540845,0.116863607239,0.106598512835,0.103448567773,0.144880143264,0.0744763796373
RaiseIt,-185.34238842,-203.266658625,70.2154282268,16.6592279855,141.268395657,49.6423401689,-18.6646562123,51.8075995175,-29.8130277443,-0.011073817041,-0.00175645135769,0.00407636234071,0.0264782747399,-0.00932112932203,-0.00377093543108,0.0280675898059
donguy,-160.64238842,187.973341375,3633.33542823,466.659227986,3233.26839566,816.642340169,478.335343788,743.807599517,693.186972256,0.025941432677,0.0107894823927,0.00525895899746,0.00456832020532,0.016658445209,-0.0024321024059,-0.00532684463598
Drack,-201.10238842,-88.5866586248,1646.23542823,234.659227986,1440.26839566,329.642340169,82.3353437877,548.807599517,300.186972256,0.0149389347995,0.0338205330799,0.0205707990195,0.0276685813283,0.0383622199279,0.0113471000836,0.0133565374276
ghfh,204.19761158,1521.45334138,3599.97542823,309.659227986,2822.26839566,483.642340169,699.335343788,319.807599517,309.186972256,-0.0572955857484,-0.0710775428852,-0.0593109382159,-0.0392612598921,-0.08758342311,-0.0658374106619,-0.0291874195037
ShoelessJ,0.957611580218,-2.84665862485,-430.284571773,-47.3407720145,-340.731604343,-78.3576598311,-36.6646562123,-95.1924004825,-61.8130277443,-0.0292365496039,-0.0415207575621,-0.0700583807131,-0.0648373305384,-0.00961661350819,-0.03917025092,-0.0106276256589
Wolfer,540.35761158,-156.106658625,-960.524571773,-127.340772014,-854.731604343,-213.357659831,-113.664656212,-218.192400483,-180.813027744,0.0515710809182,-0.00874284591551,-0.0887447260947,-0.00062648716486,0.0790321345392,-0.0316262926277,-0.0427024791043
delta-wye,-200.38238842,-120.606658625,-865.024571773,-113.340772014,-789.731604343,-200.357659831,-103.664656212,-196.192400483,-155.813027744,-0.00354264457197,-0.0702938263077,-0.130905510408,-0.116032369518,-0.0877710271392,-0.152716448167,-0.0988827188886
Nanook,-199.56238842,-161.106658625,-820.024571773,-105.340772014,-726.731604343,-186.357659831,-108.664656212,-155.192400483,-143.813027744,-0.0260155857484,-0.0376441792488,-0.0207713927613,-0.0316144871649,-0.0577015640675,-0.011333113837,-0.032252955679
JeffJ2,190.49761158,-275.986658625,-808.024571773,-116.340772014,-774.731604343,-198.357659831,-108.664656212,-185.192400483,-165.813027744,-0.00664558574844,0.000959535036867,0.0316671786672,0.00823065569228,-0.0188990892275,0.100838561418,0.049262786879
pricilla,328.91761158,-222.766658625,-889.524571773,-117.340772014,-782.731604343,-197.357659831,-103.664656212,-203.192400483,-168.813027744,0.0132505680977,0.0551545899819,0.0713347610848,0.0444427436044,0.0954802127725,0.0843133376313,0.0559339380059
Scrub,-120.72238842,-230.466658625,-193.084571773,-41.3407720145,-143.731604343,-29.3576598311,-21.6646562123,-51.1924004825,-98.8130277443,-0.00812479923159,-0.0018660668893,0.0135807420701,-0.00357592536711,-0.0449070723702,0.0106671675221,-0.0197519736148
bossman,-139.38238842,-144.606658625,-960.524571773,-129.340772014,-859.731604343,-214.357659831,-111.664656212,-225.192400483,-187.813027744,-0.0463955857484,0.0556238207512,0.0511886072387,0.00337351283514,0.0989457409725,-0.012812613361,-0.102194994071
